CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime
1242,26,Female,88164,Monthly,128.34448023701614,Mexican,Takeaway,0,0,1,22.491714938046993
1243,46,Female,128569,Monthly,131.51481220796285,American,Dine-in,1,0,1,50.225122949069096
1244,48,Male,139175,Weekly,145.90348213083664,Italian,Dine-in,0,0,1,35.731410549736296
1245,19,Male,89300,Rarely,161.04491346608322,Italian,Takeaway,0,0,1,47.513441148109486
1246,38,Female,69568,Monthly,33.30163332015273,American,Takeaway,0,0,0,29.760797663159476
1247,65,Female,31899,Monthly,146.1108145544668,American,Dine-in,0,0,0,46.68836472845209
1248,32,Female,102532,Weekly,143.88275467024627,Italian,Dine-in,0,1,1,48.369555597927715
1249,20,Female,129285,Weekly,134.60558078709101,American,Takeaway,0,0,1,54.98035976202432
1250,51,Male,132819,Weekly,164.10370374755334,Mexican,Dine-in,0,0,1,39.93521402617132
1251,20,Male,50299,Monthly,33.764266644545344,Indian,Takeaway,1,1,1,10.673325995643538
1252,33,Male,36674,Weekly,23.644216000318465,Italian,Takeaway,1,0,1,27.58799495218137
1253,52,Male,109245,Daily,68.72990341597128,Indian,Dine-in,0,1,0,49.317271272928366
1254,46,Female,144655,Rarely,136.8787532095253,Chinese,Dine-in,1,1,1,35.89832121764842
1255,62,Female,95252,Daily,68.18785257,Chinese,Dine-in,0,1,0,34.79934537411741
1256,62,Male,130453,Weekly,185.97282158434066,Chinese,Takeaway,0,0,0,8.998183785935797
1257,19,Female,58287,Weekly,71.49787324442329,American,Takeaway,0,1,1,13.235464010279074
1258,30,Male,54812,Weekly,79.34198651213259,Indian,Dine-in,1,1,1,29.635547308795843
1259,47,Male,20731,Weekly,146.8138198899871,Italian,Dine-in,1,0,1,25.478258861067285
1260,48,Female,92280,Daily,76.57834259070319,Indian,Takeaway,0,1,1,46.92265792786026
1261,28,Female,84076,Weekly,18.698951912477547,Chinese,Dine-in,1,0,1,35.74508786
1262,54,Male,124840,Weekly,144.8868093932331,Chinese,Takeaway,0,0,0,22.35720105478122
1263,41,Male,23950,Weekly,194.16530297447468,American,Dine-in,0,1,0,56.53651310178938
1264,52,Female,138749,Weekly,60.45885784,Chinese,Dine-in,0,1,0,43.35451573768649
1265,24,Male,56212,Weekly,149.34515369349666,Indian,Dine-in,0,1,0,4.311842770029102
1266,69,Male,84762,Weekly,38.24107199203555,Chinese,Takeaway,0,1,0,33.00114502124279
1267,64,Female,147243,Weekly,35.05018975807694,American,Dine-in,1,0,1,17.988337083444627
1268,37,Female,122112,Rarely,69.36932804782072,American,Dine-in,0,0,0,24.86038483053938
1269,22,Female,124788,Weekly,71.36459600111218,Mexican,Takeaway,1,0,1,53.25882497614798
1270,39,Male,145371,Monthly,116.54774592372368,Chinese,Takeaway,0,1,0,39.356922158338115
1271,53,Female,103361,Weekly,91.29013239461976,Italian,Takeaway,0,1,0,21.49629336602221
1272,30,Female,81382,Rarely,66.41793615,Chinese,Takeaway,0,0,1,40.660476780450296
1273,30,Female,113286,Weekly,93.24411341726828,Italian,Takeaway,1,1,1,8.670381919938613
1274,27,Male,41381,Weekly,152.44996861780493,Mexican,Dine-in,0,0,1,16.698340437865237
1275,51,Male,42975,Daily,168.76792613447665,Mexican,Dine-in,1,0,1,13.869249608264116
1276,42,Male,39943,Weekly,27.522313458149476,Mexican,Dine-in,1,1,0,44.64602089311055
1277,36,Male,43326,Rarely,171.40968079304494,Mexican,Dine-in,0,0,0,29.464097095361517
1278,35,Female,55454,Weekly,129.12224055981193,Indian,Dine-in,0,1,1,58.40364262
1279,18,Male,21073,Monthly,83.19003169592992,Indian,Dine-in,1,1,1,24.234872374241988
1280,64,Male,127760,Weekly,156.60651112189112,Italian,Dine-in,0,1,1,25.191814402328998
1281,33,Male,136837,Monthly,153.05342078846027,Mexican,Takeaway,1,0,0,40.86118501614897
1282,39,Male,147882,Monthly,143.95748618552017,American,Takeaway,0,1,1,14.632573578283004
1283,65,Female,64898,Rarely,83.53692607610644,Italian,Dine-in,0,0,0,5.472133483076549
1284,65,Female,39551,Rarely,71.16360917361501,Italian,Dine-in,0,0,1,27.075081457477005
1285,51,Male,89947,Weekly,189.23895697660262,Chinese,Dine-in,1,0,0,7.180355695929272
1286,40,Male,25034,Monthly,150.64589337455803,Mexican,Dine-in,0,0,1,6.357974098708167
1287,64,Female,106131,Monthly,183.70698868021884,Indian,Takeaway,0,0,1,19.538420394359036
1288,54,Female,64136,Monthly,117.17747014196863,American,Dine-in,0,0,1,16.291742748657963
1289,52,Female,36483,Daily,59.45131945944581,Chinese,Dine-in,0,0,1,19.628911504392914
1290,24,Male,71235,Weekly,100.1519807030905,Chinese,Takeaway,0,1,0,34.73797166387229
1291,53,Female,58484,Monthly,185.05482,Indian,Dine-in,0,0,1,28.41809886310994
1292,63,Male,144991,Rarely,13.260450476413716,American,Dine-in,0,0,0,31.796520733924297
1293,69,Female,39636,Daily,128.69675764263124,American,Takeaway,1,0,0,30.911059865651577
1294,35,Female,108289,Rarely,14.51938081080003,Italian,Takeaway,0,0,1,59.649497285530664
1295,67,Female,52485,Rarely,171.09547026445418,Italian,Dine-in,0,0,1,2.9741280043373286
1296,57,Female,135768,Monthly,189.13196023168717,Italian,Takeaway,0,0,0,57.43355058474199
1297,49,Female,58909,Weekly,148.05138359296944,Chinese,Takeaway,0,0,1,6.762538217
1298,56,Male,134286,Weekly,89.07257720783619,Chinese,Takeaway,1,1,1,49.75238350759482
1299,67,Female,75111,Weekly,132.84366490107558,Mexican,Takeaway,0,1,0,3.663373534822749
1300,63,Male,49297,Daily,138.85239425981095,Indian,Dine-in,0,1,0,55.19950001
1301,35,Female,95984,Monthly,26.158503304852402,Indian,Dine-in,0,1,1,27.500170859859104
1302,63,Male,139580,Weekly,91.07142380915398,American,Dine-in,0,0,1,25.232958605700258
1303,21,Male,113599,Weekly,101.25643115538126,Indian,Dine-in,0,0,1,0.039643241
1304,58,Female,62444,Weekly,135.6493959128814,American,Takeaway,0,0,1,57.09383832733932
1305,39,Female,133625,Monthly,187.99589129527632,Chinese,Takeaway,0,0,1,22.48580328008726
1306,44,Male,122923,Monthly,132.07414734548942,Italian,Takeaway,0,0,0,10.693757610597352
1307,24,Male,148016,Rarely,145.90630080787284,Indian,Takeaway,0,0,1,48.04410474636323
1308,44,Female,40875,Daily,173.27401268790632,American,Takeaway,0,1,0,26.923850260390132
1309,49,Male,78920,Monthly,101.46681786979451,American,Takeaway,0,0,0,28.99944668357378
1310,51,Male,74106,Rarely,65.80537981561592,Italian,Takeaway,0,0,1,16.935790570502157
1311,23,Female,24621,Daily,66.57528418,Indian,Takeaway,0,0,1,47.135932629530984
1312,26,Male,93768,Rarely,177.4999481,Chinese,Takeaway,1,1,0,37.562005148361976
1313,46,Female,78761,Weekly,121.6447638,Mexican,Dine-in,0,0,0,13.289351557213948
1314,21,Female,23860,Weekly,157.16585843191748,Mexican,Takeaway,0,1,0,24.879051960963178
1315,60,Male,106565,Weekly,197.57813740950488,Mexican,Dine-in,0,0,1,30.623407412173876
1316,46,Male,143417,Weekly,105.43061829329368,Mexican,Dine-in,0,0,1,30.295858293167164
1317,54,Male,26210,Weekly,48.65686844979565,Italian,Takeaway,1,1,1,0.5127055628958654
1318,20,Male,97382,Monthly,93.70908575212601,Italian,Dine-in,0,0,0,44.33416927696289
1319,33,Male,113459,Weekly,87.48813881246244,Indian,Dine-in,1,0,0,10.750463328890682
1320,36,Female,94675,Weekly,167.89015925797418,Mexican,Takeaway,0,1,1,7.331572874095766
1321,55,Female,96671,Monthly,122.0302340504835,Mexican,Takeaway,1,0,1,34.01814136272406
1322,59,Male,103191,Weekly,17.13003347,American,Dine-in,1,1,1,18.882868131683466
1323,20,Male,91812,Weekly,70.4066687,Italian,Dine-in,0,0,0,0.014911456
1324,43,Male,58774,Monthly,19.9192727,Mexican,Dine-in,1,0,0,58.563704828219635
1325,41,Male,40283,Rarely,89.05679780744273,Mexican,Takeaway,0,0,0,5.772071492753382
1326,31,Female,102165,Rarely,110.43776733822972,Chinese,Dine-in,0,1,0,15.94594752425378
1327,23,Male,57832,Weekly,51.804584757495064,Mexican,Dine-in,0,1,1,50.556431329598134
1328,69,Female,101500,Weekly,40.84520606154881,Italian,Takeaway,1,0,1,8.696160119
1329,31,Male,60445,Weekly,195.74497066492683,Chinese,Takeaway,0,0,1,59.48946845343411
1330,39,Male,138869,Monthly,70.41172456818165,Mexican,Dine-in,1,0,1,37.05073691866939
1331,42,Male,102295,Monthly,81.75651562897325,Chinese,Dine-in,0,0,0,48.21798945615952
1332,42,Male,67826,Monthly,76.92388842099817,Mexican,Takeaway,1,0,1,10.183711939248226
1333,61,Male,127735,Weekly,114.59085876043166,Italian,Dine-in,0,0,0,43.01415614130316
1334,33,Female,119581,Monthly,121.73341050634113,Indian,Dine-in,1,1,1,15.011897579806705
1335,60,Female,70633,Daily,36.876378342905106,American,Dine-in,0,0,0,18.597088049187263
1336,34,Female,37772,Monthly,141.23893476315675,Indian,Dine-in,0,0,1,47.77061152632037
1337,49,Female,29371,Monthly,180.39327818008806,Chinese,Takeaway,0,1,1,41.83867263046258
1338,44,Female,116560,Weekly,64.12520745173973,Chinese,Takeaway,0,1,0,45.29659346178499
1339,56,Male,49632,Rarely,148.7364950664031,Mexican,Takeaway,0,0,0,31.555532962067726
1340,67,Female,41527,Weekly,55.49285336468879,Indian,Takeaway,0,0,0,39.57717401446178
1341,33,Female,82610,Weekly,130.08219595514345,Chinese,Takeaway,0,1,0,10.691894792308084
1342,62,Female,31978,Monthly,192.27871231785772,Mexican,Dine-in,0,1,0,1.7609426572039943
1343,33,Male,109428,Monthly,144.3465061861136,Mexican,Takeaway,0,0,1,41.99392767462301
1344,37,Female,128045,Weekly,148.06410825753284,Indian,Dine-in,0,1,0,19.77570596767468
1345,68,Male,50961,Monthly,99.96576649996032,Chinese,Takeaway,0,0,1,46.85114685599076
1346,27,Male,124945,Rarely,80.84738711063952,Italian,Dine-in,0,1,1,19.59420907073004
1347,40,Male,96655,Rarely,178.58696459159393,Mexican,Dine-in,0,0,1,47.58910845730353
1348,62,Female,132001,Weekly,32.40365651484126,Italian,Takeaway,0,1,1,28.29627880427111
1349,60,Female,60737,Weekly,66.04577457836871,Italian,Dine-in,0,0,0,55.75293602777088
1350,57,Male,144002,Rarely,31.390325921530867,Italian,Takeaway,0,0,0,11.97262536318686
1351,43,Male,89392,Weekly,150.2630044370998,Indian,Dine-in,0,1,0,59.97076205449223
1352,43,Female,135581,Weekly,98.34962582852648,Mexican,Dine-in,0,0,1,58.77803832900975
1353,44,Male,60172,Weekly,106.79777481950957,Chinese,Takeaway,0,1,1,51.118754812073654
1354,46,Female,126264,Weekly,145.12257685317803,Mexican,Dine-in,0,0,0,7.9125655022729235
1355,44,Female,35147,Rarely,15.30161676542388,Italian,Takeaway,0,1,0,41.47061149684138
1356,41,Male,38506,Monthly,156.13058358815852,Italian,Dine-in,0,0,0,17.49933493348158
1357,52,Female,63957,Daily,112.84220712588231,Indian,Takeaway,1,1,0,20.325972315339662
1358,54,Female,48049,Monthly,150.02543738745138,Italian,Takeaway,1,0,0,8.019213181970159
1359,40,Female,99500,Rarely,17.39543876,Italian,Takeaway,1,1,1,57.88974717314581
1360,48,Female,32259,Weekly,115.23071398298941,Chinese,Takeaway,1,1,1,51.62798958864588
1361,60,Male,148431,Weekly,134.20424150002853,Chinese,Takeaway,0,0,0,33.14442549889363
1362,33,Male,59583,Weekly,58.56481017466921,Chinese,Takeaway,0,0,1,39.499781042420416
1363,18,Female,120166,Daily,51.84538673766124,Indian,Takeaway,1,1,1,51.256064928199166
1364,58,Female,88894,Rarely,25.049393348479157,Italian,Takeaway,1,1,0,48.05095906
1365,31,Female,37407,Weekly,157.79498012102556,Italian,Takeaway,0,0,0,53.09621353085749
1366,47,Male,124637,Monthly,81.64624849342039,Italian,Takeaway,0,1,0,41.50380254524809
1367,40,Female,51442,Monthly,20.105001874739415,Indian,Takeaway,0,0,1,4.046710757404426
1368,57,Male,25781,Daily,40.034023079181026,Mexican,Takeaway,0,1,0,22.50614782856041
1369,45,Female,37727,Weekly,90.39117594,Italian,Takeaway,0,0,0,24.39445248319741
1370,66,Female,113729,Weekly,20.511071618926977,Chinese,Takeaway,1,1,0,37.15789927169804
1371,54,Male,98671,Rarely,66.91887317,Indian,Takeaway,0,0,0,50.24718569753183
1372,57,Male,70701,Rarely,132.74031925912814,Chinese,Dine-in,0,1,0,41.79393680547827
1373,21,Female,133011,Weekly,141.3243164,Mexican,Dine-in,0,0,0,4.935800613403876
1374,34,Male,44396,Monthly,23.563171298026347,Chinese,Dine-in,0,1,0,55.780385819489716
1375,60,Female,106932,Weekly,86.33289938401843,Chinese,Takeaway,0,1,0,31.48687306487072
1376,27,Male,84302,Monthly,40.95330861057982,Italian,Dine-in,0,0,0,7.210911587176236
1377,52,Male,146559,Monthly,120.3530615844241,Italian,Takeaway,0,1,0,22.784604482019223
1378,25,Male,142823,Monthly,113.91503018690754,Chinese,Dine-in,1,0,0,53.04560429863301
1379,36,Female,79019,Weekly,161.31027010194128,Mexican,Takeaway,1,1,0,34.14369589
1380,42,Female,105448,Daily,45.02297151439418,Mexican,Dine-in,0,0,1,53.951306582926776
1381,37,Female,46304,Monthly,136.6023266790903,Chinese,Dine-in,1,1,0,35.76552841879925
1382,64,Female,49825,Daily,118.92288156780249,Indian,Dine-in,0,1,0,38.73095634516474
1383,60,Male,84644,Monthly,139.27765547791014,Italian,Takeaway,0,0,1,21.38462696783084
1384,43,Female,136185,Weekly,131.64020888774843,American,Dine-in,1,0,0,14.406382360385958
1385,42,Male,101944,Rarely,37.382881137926574,Mexican,Takeaway,0,0,1,47.80275746593817
1386,62,Male,26014,Weekly,59.86319398044693,Chinese,Takeaway,1,0,0,32.36902117508587
1387,56,Female,26033,Monthly,92.08935181,Mexican,Dine-in,0,0,1,38.42932672
1388,38,Male,21536,Rarely,186.63117481008334,American,Takeaway,0,0,0,6.340382658491588
1389,41,Female,53342,Weekly,94.72613669834729,American,Takeaway,0,0,0,34.80458917481756
1390,31,Male,103434,Daily,20.857983849567155,American,Dine-in,1,1,1,23.121827134599442
1391,67,Female,94300,Weekly,76.16677965137659,Mexican,Takeaway,1,1,0,15.781573157463411
1392,49,Female,55787,Weekly,35.03726376,Indian,Takeaway,0,1,0,36.60330406264345
1393,61,Male,59208,Weekly,112.1108033539408,Mexican,Dine-in,0,0,0,15.577277633501811
1394,42,Female,99528,Rarely,21.851667080957405,Indian,Dine-in,1,1,0,31.87568595020769
1395,28,Female,54070,Rarely,176.5760636160017,American,Takeaway,0,0,1,15.804442301945507
1396,37,Male,108559,Monthly,75.62872208608965,Indian,Takeaway,0,1,1,28.813088586977496
1397,20,Male,125213,Weekly,71.10701806075684,American,Dine-in,0,0,0,50.91097242795797
1398,61,Male,91475,Weekly,134.82270663232055,Chinese,Takeaway,0,1,1,46.60247439806008
1399,33,Male,63797,Weekly,77.31028371345393,Indian,Takeaway,1,0,1,12.633751750625157
1400,36,Male,111713,Rarely,45.64070411912236,Italian,Takeaway,0,0,1,55.80069313562562
1401,51,Male,67850,Weekly,78.42907421636022,Italian,Takeaway,0,1,1,58.551129157772394
1402,63,Male,107425,Rarely,196.0137588537852,Italian,Dine-in,0,1,1,25.061243833862108
1403,19,Male,35923,Daily,107.65159384535129,Italian,Dine-in,0,0,1,41.18056022078143
1404,38,Male,119288,Rarely,199.92421535857147,Mexican,Takeaway,0,1,0,59.510085298230685
1405,35,Female,120153,Weekly,59.145511067017424,Chinese,Dine-in,0,0,0,6.043424578028769
1406,38,Female,67489,Daily,81.76408433927404,Indian,Dine-in,0,0,0,20.056381531633008
1407,55,Female,115270,Weekly,100.85408378218845,Mexican,Dine-in,0,1,0,36.19978464010737
1408,35,Female,134171,Monthly,35.00289610269914,Chinese,Dine-in,0,1,1,5.441516163526341
1409,29,Male,68955,Monthly,175.6719507782355,Chinese,Takeaway,1,1,1,55.396910337971136
1410,39,Female,110292,Weekly,65.42080208346175,American,Dine-in,0,1,1,10.565570908594156
1411,20,Female,141978,Weekly,85.78040668918052,Italian,Dine-in,0,0,0,55.69684633819238
1412,58,Male,61799,Weekly,164.37473879392766,Indian,Takeaway,0,0,1,19.42665601928384
1413,18,Female,116054,Daily,28.86517302001144,American,Dine-in,1,0,0,26.51163546866544
1414,42,Female,121317,Rarely,133.35814531316947,American,Dine-in,0,1,0,28.393705729170293
1415,25,Male,83536,Monthly,54.602697052905306,Mexican,Dine-in,0,1,1,46.522678984742114
1416,34,Male,28019,Monthly,178.09542825350078,Mexican,Takeaway,0,1,0,21.16221310420535
1417,52,Female,35169,Daily,111.78347325804212,Chinese,Dine-in,1,0,0,40.44596006646989
1418,51,Male,30516,Monthly,192.24006601165647,Indian,Dine-in,1,1,0,19.52026168737512
1419,42,Female,45464,Weekly,28.19637011886315,Indian,Dine-in,0,0,1,19.563565757525197
1420,45,Male,33765,Weekly,36.778500248831136,Indian,Dine-in,0,1,1,20.454879123220906
1421,38,Male,69705,Rarely,44.27360536824927,Italian,Dine-in,0,0,0,33.431583675079565
1422,45,Female,65621,Rarely,152.5018703,Italian,Takeaway,0,1,0,52.244510031400026
1423,61,Male,139407,Rarely,76.13884252,Mexican,Dine-in,1,0,0,47.683212027275864
1424,36,Male,46134,Weekly,117.26780589307037,American,Dine-in,1,0,1,41.96876383479308
1425,61,Female,26777,Daily,100.02876406197917,Mexican,Dine-in,0,1,0,10.96746060047673
1426,26,Male,109303,Daily,141.18643071469646,American,Takeaway,0,0,0,12.29116345345587
1427,60,Male,147834,Daily,169.6932943511229,Italian,Takeaway,0,0,1,4.906903312295084
1428,69,Male,63966,Weekly,193.40796934940934,American,Takeaway,0,0,0,9.304219705782948
1429,50,Male,22675,Monthly,17.76115338177571,Italian,Dine-in,0,1,1,50.66878579355984
1430,24,Male,107166,Monthly,26.49229881229368,American,Takeaway,1,1,1,24.905073609855574
1431,32,Female,74310,Daily,142.78574725528904,Mexican,Takeaway,0,0,0,43.82732458014302
1432,26,Female,36721,Weekly,38.01218870099531,Indian,Takeaway,0,0,1,29.834066542881562
1433,36,Male,91772,Daily,56.432095925052735,Italian,Dine-in,1,0,1,32.13632242302906
1434,47,Male,98691,Weekly,84.26181628530043,American,Dine-in,1,0,0,26.210100654801025
1435,31,Male,110265,Rarely,82.1737289,Italian,Dine-in,1,0,0,18.576954479444186
1436,40,Male,82755,Monthly,176.5884627116285,Italian,Dine-in,0,1,1,6.657771391379339
1437,43,Male,48319,Weekly,47.55312222798942,American,Takeaway,0,0,1,7.416326486478015
1438,25,Male,32906,Weekly,176.91873066127036,American,Takeaway,0,0,1,6.398380411365876
1439,58,Female,148438,Rarely,92.59637102402418,Indian,Dine-in,0,0,0,18.720524373492697
1440,31,Male,113230,Monthly,161.23680941658296,Mexican,Takeaway,0,1,1,50.911300120112344
1441,25,Male,81110,Monthly,26.23491129,Mexican,Takeaway,0,0,0,12.72921979589283
1442,21,Female,147705,Weekly,20.654711535226305,American,Takeaway,1,0,1,11.310974101220472
1443,37,Female,142450,Rarely,40.40292518920904,Mexican,Dine-in,0,0,0,27.72980324065683
1444,60,Male,34207,Monthly,64.05444974289159,Italian,Dine-in,0,1,1,36.53571812743533
1445,64,Female,71395,Weekly,122.09984858805404,American,Takeaway,0,0,1,59.70885938254508
1446,21,Male,111884,Rarely,152.58192308353804,Italian,Dine-in,0,1,0,22.776605954086037
1447,19,Male,81762,Rarely,173.1934313676002,Italian,Takeaway,0,1,1,9.2638215
1448,34,Male,100198,Rarely,46.42526732772109,Indian,Dine-in,0,0,1,51.93386285023039
1449,60,Male,74202,Daily,54.848932641016276,Mexican,Dine-in,0,0,0,48.028480345571445
1450,37,Male,47879,Weekly,181.30290545256946,Chinese,Takeaway,1,1,1,15.996512751727753
1451,19,Female,101462,Monthly,11.70458240823595,American,Dine-in,1,0,0,1.922472371
1452,40,Female,54900,Weekly,41.39657990872268,Indian,Takeaway,0,1,1,10.915697104237033
1453,46,Male,128675,Monthly,61.78637701397768,Italian,Takeaway,1,0,0,9.927728913655807
1454,44,Male,32810,Rarely,12.761229125085087,Indian,Takeaway,0,0,0,18.09203140722175
1455,62,Male,56425,Daily,70.96739934261325,Chinese,Dine-in,0,0,1,52.64420844315436
1456,55,Male,44155,Daily,89.69675886611779,Italian,Dine-in,1,1,1,18.51509266698789
1457,34,Female,138842,Weekly,162.95492877688537,Indian,Dine-in,1,0,1,4.228618028577989
1458,41,Male,62402,Weekly,145.13634222587743,Mexican,Takeaway,0,0,1,41.333257079553235
1459,29,Female,106781,Rarely,181.9646724565334,Mexican,Takeaway,0,1,1,27.785756906562952
1460,36,Male,27802,Monthly,109.22594621017963,Mexican,Takeaway,0,0,1,15.458141450336987
1461,41,Female,88918,Weekly,183.75524402356484,Mexican,Takeaway,0,1,1,40.30123743596287
1462,21,Female,84564,Rarely,176.50776771022967,Italian,Dine-in,0,0,0,45.74091051544299
1463,36,Female,105520,Weekly,64.60245731285235,Indian,Dine-in,0,0,0,43.69588398985816
1464,54,Female,101247,Daily,79.79968019134273,Mexican,Takeaway,0,0,0,7.745319194387208
1465,49,Female,20012,Weekly,158.63869643815414,Italian,Dine-in,0,1,1,17.19321849537098
1466,59,Male,31919,Monthly,16.476402244841317,American,Dine-in,1,0,0,54.58245060696932
1467,19,Male,128360,Monthly,173.24258041492422,Indian,Takeaway,0,0,1,10.942907106584588
1468,37,Male,56810,Weekly,173.95151826472514,Chinese,Takeaway,0,0,0,21.529347330904073
1469,34,Male,63881,Rarely,107.68321200719404,Indian,Takeaway,0,0,1,46.29388290310728
1470,46,Female,127785,Monthly,197.21686201105783,Indian,Takeaway,0,0,1,12.825703842954306
1471,54,Female,134259,Daily,121.97615817516035,Mexican,Takeaway,1,1,1,9.568050122638038
1472,65,Male,138824,Rarely,110.75990004240232,Italian,Dine-in,0,1,0,59.17656991942608
1473,36,Female,42276,Weekly,87.93335229596616,Mexican,Takeaway,1,0,0,1.6627307649905698
1474,65,Male,110155,Weekly,41.32008489524731,Chinese,Dine-in,0,0,1,58.64203736
1475,54,Male,121292,Rarely,108.35474425587851,Italian,Takeaway,0,1,0,29.69109418155144
1476,68,Male,126601,Weekly,72.20481494271507,American,Dine-in,0,0,1,25.75292169280201
1477,36,Female,52458,Weekly,167.73327473872823,Chinese,Takeaway,1,0,1,26.678847912121995
1478,56,Male,123048,Rarely,119.03046330398037,Mexican,Takeaway,0,0,0,25.63840847158437
1479,36,Female,74992,Monthly,120.02273711414338,Italian,Dine-in,0,0,1,21.889971881202158
1480,36,Male,46377,Rarely,78.67617572202816,Italian,Takeaway,0,0,1,47.871745930455354
1481,43,Female,133014,Weekly,103.53580719837778,Chinese,Takeaway,1,1,0,49.837208547835715
1482,56,Male,114665,Monthly,135.0003798792856,Indian,Dine-in,0,1,0,57.85191092022459
1483,40,Male,137658,Daily,10.306126713600483,Indian,Takeaway,0,0,0,21.111691139133086
1484,31,Female,123053,Monthly,92.73045669794752,Chinese,Takeaway,0,0,1,2.4572697126022147
1485,45,Male,97250,Weekly,103.34738992325772,American,Dine-in,1,1,1,10.882510633252775
1486,19,Female,148335,Rarely,97.79145196200805,Chinese,Takeaway,0,0,1,2.8860740568077414
1487,24,Male,141512,Rarely,15.038654942698866,Indian,Takeaway,0,0,0,16.708130883472126
1488,27,Male,142392,Weekly,129.86177335968978,Italian,Dine-in,1,0,0,27.306529182374884
1489,25,Male,149296,Monthly,127.4639976715102,American,Dine-in,0,1,0,23.14634855400718
1490,43,Female,24551,Monthly,147.34467973396696,Mexican,Dine-in,0,1,0,6.268095393155644
1491,46,Female,78259,Weekly,86.40379933977407,Chinese,Dine-in,0,1,1,27.63048876
1492,65,Female,75623,Weekly,132.16704350539163,Indian,Takeaway,1,0,1,7.651989072637349
1493,23,Male,115806,Rarely,97.05566399093466,Italian,Dine-in,1,1,1,31.432155526206515
1494,19,Male,111655,Daily,112.73916628279014,Chinese,Takeaway,1,1,1,3.671714499
1495,47,Male,76724,Monthly,43.659470120920695,Indian,Dine-in,1,1,1,25.24392153168842
1496,63,Female,57295,Monthly,156.21083394580498,Mexican,Dine-in,0,0,1,31.09656622786086
1497,36,Female,135359,Monthly,40.18669775135804,Mexican,Dine-in,0,0,0,49.680009058751224
1498,21,Female,78400,Monthly,114.20615959427934,Chinese,Dine-in,0,0,0,14.464961906742676
1499,61,Female,60147,Weekly,66.17067481519535,American,Dine-in,1,1,0,9.872375349800592
1500,66,Female,35593,Monthly,48.516511743466985,Mexican,Takeaway,0,0,0,50.33296153464891
1501,26,Male,109229,Monthly,177.45967599772953,Indian,Takeaway,0,1,0,31.11282775807394
1502,37,Female,97187,Rarely,77.00763039388782,Italian,Takeaway,0,0,0,28.24079239503461
1503,61,Female,103362,Monthly,13.019570764641326,Italian,Dine-in,1,1,1,46.206575464605976
1504,24,Female,91710,Weekly,190.80678177280618,American,Takeaway,0,0,0,26.843382139033192
1505,47,Male,122351,Monthly,94.12767046281341,Indian,Takeaway,0,1,0,10.174872817477358
1506,65,Female,54196,Monthly,188.8233927541393,Italian,Dine-in,0,0,0,52.94917079053159
1507,30,Male,107646,Weekly,23.765211266737786,Chinese,Takeaway,0,0,0,17.353504226697975
1508,46,Male,122931,Daily,112.26404303390679,American,Takeaway,0,0,1,7.106446144683574
1509,26,Female,149692,Weekly,110.44858911460337,Mexican,Dine-in,0,0,1,46.09532347651927
1510,69,Female,49875,Daily,148.0961552646249,Mexican,Dine-in,1,1,1,44.354472627220694
1511,46,Female,141448,Monthly,69.32142001443609,American,Dine-in,0,0,1,11.033650097795388
1512,24,Male,37896,Weekly,92.71342749,Mexican,Dine-in,0,0,1,15.757844830560659
1513,54,Female,85775,Weekly,110.77375737244843,Mexican,Dine-in,0,0,0,25.264104429589153
1514,39,Female,105672,Weekly,107.99912356636949,American,Dine-in,0,0,1,28.04575955086089
1515,40,Male,149875,Weekly,116.2793026683666,Indian,Dine-in,1,1,0,36.272263544267496
1516,65,Male,143137,Monthly,178.08296444604133,Chinese,Takeaway,0,1,1,56.57220739739039
1517,54,Female,22033,Rarely,54.58192362213362,Italian,Dine-in,0,0,0,0.5030394847421271
1518,61,Male,21255,Weekly,185.28901044774884,Indian,Dine-in,1,1,1,56.905042702480216
1519,18,Female,103045,Rarely,103.19327152292362,Mexican,Dine-in,0,0,0,58.979737540222914
1520,69,Male,24091,Rarely,141.98041407524323,Mexican,Takeaway,0,1,1,7.047392870261932
1521,44,Male,81973,Monthly,42.976948438931935,American,Takeaway,1,0,0,21.467735060795572
1522,57,Male,115715,Monthly,61.00825865220995,Chinese,Dine-in,0,1,1,4.718618032851769
1523,33,Male,142639,Weekly,12.720275284757529,Chinese,Takeaway,0,0,0,10.677233056459174
1524,39,Female,108463,Monthly,144.56806598252172,Mexican,Dine-in,0,0,1,21.104130133671465
1525,68,Female,119506,Weekly,144.19021108220227,Italian,Dine-in,0,1,1,59.426682461397924
1526,28,Female,125658,Rarely,62.549183761586036,American,Takeaway,0,0,1,57.62304582757618
1527,35,Female,111925,Weekly,101.10929866972627,Italian,Takeaway,1,1,0,55.48481861718998
1528,32,Female,135133,Monthly,43.02728633144191,Chinese,Dine-in,1,1,0,38.86856151569877
1529,60,Female,36751,Rarely,59.54303682,Mexican,Takeaway,0,0,1,57.51177465936132
1530,65,Male,141511,Weekly,28.528918164431186,Indian,Dine-in,0,0,1,0.9818711933464686
1531,24,Female,107139,Weekly,89.83556255864282,Italian,Takeaway,0,1,0,49.975428233786765
1532,51,Male,89971,Daily,55.490141591110614,Italian,Takeaway,0,0,1,43.345184782383214
